CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2025,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Porcentaje Ejer/Aprob,110.13942195860267,225.2282236946401,0.0,154.11248635595868,118.49321916321038,0.0,0.0,0.0,0.0,0.0,118.9256352730065,,0.0,
2025,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,"Entregar a la Cámara de Diputados del H. Congreso de la Unión, el informe sobre la revisión de la Cuenta de la Hacienda Pública Federal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Aprobado,2609265819.0,200227882.0,0.0,11958517.0,2821452218.0,0.0,1135916.0,0.0,0.0,1135916.0,2822588134.0,99.95975622563147,0.0,0.0
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Modificado,2873830290.41,450969701.97,0.0,18429567.88,3343229560.26,0.0,13551309.24,0.0,0.0,13551309.24,3356780869.5,99.59630045073456,0.0,0.40369954926543944
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Devengado,2873830290.41,450969701.97,0.0,18429567.88,3343229560.26,0.0,13551309.24,0.0,0.0,13551309.24,3356780869.5,99.59630045073456,0.0,0.40369954926543944
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Ejercido,2873830290.41,450969701.97,0.0,18429567.88,3343229560.26,0.0,13551309.24,0.0,0.0,13551309.24,3356780869.5,99.59630045073456,0.0,0.40369954926543944
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Porcentaje Ejer/Aprob,110.13942195860267,225.2282236946401,0.0,154.11248635595868,118.49321916321038,0.0,0.0,0.0,0.0,0.0,118.9256352730065,,0.0,
2025,Poder Legislativo,Auditoría Superior de la Federación,,R002,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Aprobado,3061699434.0,1933016695.0,0.0,69982142.0,5064698271.0,0.0,39118767.0,0.0,0.0,39118767.0,5103817038.0,99.23353900210871,0.0,0.7664609978912806
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Modificado,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Devengado,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Ejercido,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Aprob,102.9884464524482,48.5797680278183,0.0,0.0,105.09902440405419,0.0,33.176717942055795,0.0,0.0,33.176717942055795,104.5477679762391,,0.0,
2025,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Actividades derivadas del trabajo legislativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Aprobado,3061699434.0,1933016695.0,0.0,69982142.0,5064698271.0,0.0,39118767.0,0.0,0.0,39118767.0,5103817038.0,99.23353900210871,0.0,0.7664609978912806
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Modificado,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Devengado,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Ejercido,3153196682.12,939055026.37,249356026.43,981340736.91,5322948471.83,0.0,12978322.99,0.0,0.0,12978322.99,5335926794.82,99.75677471807523,0.0,0.2432252819247646
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Aprob,102.9884464524482,48.5797680278183,0.0,0.0,105.09902440405419,0.0,33.176717942055795,0.0,0.0,33.176717942055795,104.5477679762391,,0.0,
2025,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Judicial,,,TOTAL,Aprobado,61756680169.0,8409015097.0,3450000.0,250046423.0,70419191689.0,0.0,564414613.0,0.0,0.0,564414613.0,70983606302.0,99.20486624672365,0.0,0.7951337532763496
2025,Poder Judicial,,,TOTAL,Modificado,72653359891.41,7912342271.1,1375625.97,238721421.97,80805799210.45,0.0,1490781621.56,0.0,0.0,1490781621.56,82296580832.01,98.18852544481393,0.0,1.811474555186073
2025,Poder Judicial,,,TOTAL,Devengado,72653318074.05,7902609648.1,1375625.97,238594500.83,80795897848.95,0.0,1490692466.57,0.0,0.0,1490692466.57,82286590315.52,98.18841385837706,0.0,1.8115861416229344
2025,Poder Judicial,,,TOTAL,Ejercido,72653318074.05,7902609648.1,1375625.97,238594500.83,80795897848.95,0.0,1490692466.57,0.0,0.0,1490692466.57,82286590315.52,98.18841385837706,0.0,1.8115861416229344
2025,Poder Judicial,,,TOTAL,Porcentaje Ejer/Aprob,117.6444683801507,93.97782685536306,39.87321652173913,95.4200815862101,114.73562236524637,0.0,264.11301767092976,0.0,0.0,264.11301767092976,115.9233724550869,,0.0,
2025,Poder Judicial,,,TOTAL,Porcentaje Ejer/Modif,99.99994244263436,99.87699441370795,100.0,99.94683294906984,99.98774671917518,0.0,99.99401958082186,0.0,0.0,99.99401958082186,99.9878603504678,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Aprobado,4475993376.0,710216953.0,3450000.0,12701534.0,5202361863.0,0.0,6149301.0,0.0,0.0,6149301.0,5208511164.0,99.8819374518672,0.0,0.11806254813280458
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Modificado,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Devengado,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Ejercido,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Porcentaje Ejer/Aprob,99.81057499737463,108.18332113933641,39.87321652173913,65.88656456771285,100.831033691783,0.0,458.4189238744371,0.0,0.0,458.4189238744371,101.25321106674699,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Otras Actividades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Aprobado,4475993376.0,710216953.0,3450000.0,12701534.0,5202361863.0,0.0,6149301.0,0.0,0.0,6149301.0,5208511164.0,99.8819374518672,0.0,0.11806254813280458
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Modificado,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Devengado,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Ejercido,4467514725.43,768336287.05,1375625.97,8368604.4,5245595242.85,0.0,28189559.47,0.0,0.0,28189559.47,5273784802.32,99.46547763083548,0.0,0.534522369164534
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Porcentaje Ejer/Aprob,99.81057499737463,108.18332113933641,39.87321652173913,65.88656456771285,100.831033691783,0.0,458.4189238744371,0.0,0.0,458.4189238744371,101.25321106674699,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Aprobado,3118575422.0,517528752.0,0.0,14623237.0,3650727411.0,0.0,98863865.0,0.0,0.0,98863865.0,3749591276.0,97.36334288932242,0.0,2.6366571106775747
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Modificado,2826032090.96,503150324.92,0.0,11439895.4,3340622311.28,0.0,52469599.03,0.0,0.0,52469599.03,3393091910.31,98.45363460769897,0.0,1.5463653923010376
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Devengado,2825990273.6,495297618.59,0.0,11312974.26,3332600866.45,0.0,52380444.04,0.0,0.0,52380444.04,3384981310.49,98.45256327183628,0.0,1.547436728163724
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Ejercido,2825990273.6,495297618.59,0.0,11312974.26,3332600866.45,0.0,52380444.04,0.0,0.0,52380444.04,3384981310.49,98.45256327183628,0.0,1.547436728163724
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Porcentaje Ejer/Aprob,90.61798709962385,95.70436747251485,0.0,77.36299603158999,91.28594088971272,0.0,52.98239558002309,0.0,0.0,52.98239558002309,90.27600773866318,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,Tribunal Electoral del Poder Judicial de la Federación,Porcentaje Ejer/Modif,99.99852028007275,98.43929220730433,0.0,98.89053933132989,99.75988172015391,0.0,99.8300825780105,0.0,0.0,99.8300825780105,99.7609672819249,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Otras Actividades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Aprobado,3118575422.0,517528752.0,0.0,14623237.0,3650727411.0,0.0,98863865.0,0.0,0.0,98863865.0,3749591276.0,97.36334288932242,0.0,2.6366571106775747
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Modificado,2826032090.96,503150324.92,0.0,11439895.4,3340622311.28,0.0,52469599.03,0.0,0.0,52469599.03,3393091910.31,98.45363460769897,0.0,1.5463653923010376
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Devengado,2825990273.6,495297618.59,0.0,11312974.26,3332600866.45,0.0,52380444.04,0.0,0.0,52380444.04,3384981310.49,98.45256327183628,0.0,1.547436728163724
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Ejercido,2825990273.6,495297618.59,0.0,11312974.26,3332600866.45,0.0,52380444.04,0.0,0.0,52380444.04,3384981310.49,98.45256327183628,0.0,1.547436728163724
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Porcentaje Ejer/Aprob,90.61798709962385,95.70436747251485,0.0,77.36299603158999,91.28594088971272,0.0,52.98239558002309,0.0,0.0,52.98239558002309,90.27600773866318,,0.0,
2025,Poder Judicial,Suprema Corte de Justicia de la Nación,,R001,Porcentaje Ejer/Modif,99.99852028007275,98.43929220730433,0.0,98.89053933132989,99.75988172015391,0.0,99.8300825780105,0.0,0.0,99.8300825780105,99.7609672819249,,0.0,
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Aprobado,54162111371.0,7181269392.0,0.0,222721652.0,61566102415.0,0.0,459401447.0,0.0,0.0,459401447.0,62025503862.0,99.2593345988416,0.0,0.7406654011583981
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Modificado,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Devengado,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Ejercido,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Porcentaje Ejer/Aprob,63.52072652799316,57.72986996809213,0.0,45.282029768708796,62.77928193674821,0.0,7.439090303953701,0.0,0.0,7.439090303953701,62.36939628438935,,0.0,
2025,Poder Judicial,Consejo de la Judicatura Federal,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Otras Actividades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Aprobado,54162111371.0,7181269392.0,0.0,222721652.0,61566102415.0,0.0,459401447.0,0.0,0.0,459401447.0,62025503862.0,99.2593345988416,0.0,0.7406654011583981
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Modificado,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Devengado,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Ejercido,34404166645.76,4145737482.06,0.0,100852884.76,38650757012.58,0.0,34175288.5,0.0,0.0,34175288.5,38684932301.08,99.91165736511049,0.0,0.1
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Porcentaje Ejer/Aprob,63.52072652799316,57.72986996809213,0.0,45.282029768708796,62.77928193674821,0.0,7.439090303953701,0.0,0.0,7.439090303953701,62.36939628438935,,0.0,
2025,Poder Judicial,Consejo de la Judicatura Federal,,R001,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Modificado,30723725671.89,2485870012.24,0.0,118060037.41,33327655721.54,0.0,1375947174.56,0.0,0.0,1375947174.56,34703602896.1,96.03514603748931,0.0,3.9648539625107033
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Devengado,30723725671.89,2483990095.57,0.0,118060037.41,33325775804.87,0.0,1375947174.56,0.0,0.0,1375947174.56,34701722979.43,96.03493124714409,0.0,3.965068752855916
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Ejercido,30723725671.89,2483990095.57,0.0,118060037.41,33325775804.87,0.0,1375947174.56,0.0,0.0,1375947174.56,34701722979.43,96.03493124714409,0.0,3.965068752855916
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Órgano de Administración Judicial,,TOTAL,Porcentaje Ejer/Modif,100.0,99.92437590619207,0.0,100.0,99.99435928921702,0.0,100.0,0.0,0.0,100.0,99.99458293516201,,0.0,
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Otras Actividades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Modificado,30723725671.89,2485870012.24,0.0,118060037.41,33327655721.54,0.0,1375947174.56,0.0,0.0,1375947174.56,34703602896.1,96.03514603748931,0.0,3.9648539625107033
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Devengado,30723725671.89,2483990095.57,0.0,118060037.41,33325775804.87,0.0,1375947174.56,0.0,0.0,1375947174.56,34701722979.43,96.03493124714409,0.0,3.965068752855916
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Ejercido,30723725671.89,2483990095.57,0.0,118060037.41,33325775804.87,0.0,1375947174.56,0.0,0.0,1375947174.56,34701722979.43,96.03493124714409,0.0,3.965068752855916
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Órgano de Administración Judicial,,R001,Porcentaje Ejer/Modif,100.0,99.92437590619207,0.0,100.0,99.99435928921702,0.0,100.0,0.0,0.0,100.0,99.99458293516201,,0.0,
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Modificado,231920757.37,9248164.83,0.0,0.0,241168922.2,0.0,0.0,0.0,0.0,0.0,241168922.2,100.0,0.0,0.0
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Devengado,231920757.37,9248164.83,0.0,0.0,241168922.2,0.0,0.0,0.0,0.0,0.0,241168922.2,100.0,0.0,0.0
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Ejercido,231920757.37,9248164.83,0.0,0.0,241168922.2,0.0,0.0,0.0,0.0,0.0,241168922.2,100.0,0.0,0.0
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Tribunal de Disciplina Judicial,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,
2025,Poder Judicial,Tribunal de Disciplina Judicial,,R001,Otras Actividades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2025,Poder Judicial,Tribunal de Disciplina Judicial,,R001,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Poder Judicial,Tribunal de Disciplina Judicial,,R001,Modificado,231920757.37,9248164.83,0.0,0.0,241168922.2,0.0,0.0,0.0,0.0,0.0,241168922.2,100.0,0.0,0.0
